Id,Time,Intensity,Calories,DateHour,Date,TimeofDay
1927972279,8:00:00,40,198,2016-05-03T08:00:00Z,5/3/2016,Morning
2022484408,8:00:00,24,120,2016-04-13T08:00:00Z,4/13/2016,Morning
2022484408,8:00:00,26,127,2016-04-15T08:00:00Z,4/15/2016,Morning
2022484408,8:00:00,26,119,2016-04-16T08:00:00Z,4/16/2016,Morning
2022484408,8:00:00,23,117,2016-04-17T08:00:00Z,4/17/2016,Morning
2022484408,8:00:00,23,137,2016-04-18T08:00:00Z,4/18/2016,Morning
2022484408,8:00:00,38,151,2016-04-20T08:00:00Z,4/20/2016,Morning
2022484408,8:00:00,17,109,2016-04-22T08:00:00Z,4/22/2016,Morning
2022484408,8:00:00,63,259,2016-04-24T08:00:00Z,4/24/2016,Morning
2022484408,8:00:00,18,105,2016-04-25T08:00:00Z,4/25/2016,Morning
2022484408,8:00:00,46,156,2016-04-28T08:00:00Z,4/28/2016,Morning
2022484408,8:00:00,24,129,2016-05-03T08:00:00Z,5/3/2016,Morning
2022484408,8:00:00,23,140,2016-05-09T08:00:00Z,5/9/2016,Morning
2026352035,8:00:00,12,66,2016-04-13T08:00:00Z,4/13/2016,Morning
2026352035,8:00:00,2,51,2016-04-21T08:00:00Z,4/21/2016,Morning
2026352035,8:00:00,13,67,2016-05-01T08:00:00Z,5/1/2016,Morning
2320127002,8:00:00,33,120,2016-04-27T08:00:00Z,4/27/2016,Morning
2320127002,8:00:00,26,105,2016-05-05T08:00:00Z,5/5/2016,Morning
2320127002,8:00:00,18,105,2016-05-07T08:00:00Z,5/7/2016,Morning
2347167796,8:00:00,48,167,2016-04-12T08:00:00Z,4/12/2016,Morning
2347167796,8:00:00,25,125,2016-04-13T08:00:00Z,4/13/2016,Morning
2347167796,8:00:00,24,119,2016-04-14T08:00:00Z,4/14/2016,Morning
2347167796,8:00:00,25,121,2016-04-15T08:00:00Z,4/15/2016,Morning
2347167796,8:00:00,130,334,2016-04-16T08:00:00Z,4/16/2016,Morning
2347167796,8:00:00,23,122,2016-04-18T08:00:00Z,4/18/2016,Morning
2347167796,8:00:00,28,144,2016-04-19T08:00:00Z,4/19/2016,Morning
2347167796,8:00:00,27,127,2016-04-20T08:00:00Z,4/20/2016,Morning
2347167796,8:00:00,24,119,2016-04-21T08:00:00Z,4/21/2016,Morning
2347167796,8:00:00,105,301,2016-04-23T08:00:00Z,4/23/2016,Morning
2347167796,8:00:00,32,133,2016-04-24T08:00:00Z,4/24/2016,Morning
2347167796,8:00:00,28,127,2016-04-25T08:00:00Z,4/25/2016,Morning
2347167796,8:00:00,26,118,2016-04-26T08:00:00Z,4/26/2016,Morning
2347167796,8:00:00,34,145,2016-04-28T08:00:00Z,4/28/2016,Morning
2873212765,8:00:00,43,137,2016-04-12T08:00:00Z,4/12/2016,Morning
2873212765,8:00:00,39,122,2016-04-13T08:00:00Z,4/13/2016,Morning
2873212765,8:00:00,43,119,2016-04-14T08:00:00Z,4/14/2016,Morning
2873212765,8:00:00,63,202,2016-04-16T08:00:00Z,4/16/2016,Morning
2873212765,8:00:00,41,151,2016-04-18T08:00:00Z,4/18/2016,Morning
2873212765,8:00:00,39,142,2016-04-19T08:00:00Z,4/19/2016,Morning
2873212765,8:00:00,27,108,2016-04-20T08:00:00Z,4/20/2016,Morning
2873212765,8:00:00,115,316,2016-04-23T08:00:00Z,4/23/2016,Morning
2873212765,8:00:00,148,410,2016-04-24T08:00:00Z,4/24/2016,Morning
2873212765,8:00:00,27,111,2016-04-25T08:00:00Z,4/25/2016,Morning
2873212765,8:00:00,33,143,2016-04-26T08:00:00Z,4/26/2016,Morning
2873212765,8:00:00,10,67,2016-04-28T08:00:00Z,4/28/2016,Morning
2873212765,8:00:00,33,109,2016-05-02T08:00:00Z,5/2/2016,Morning
2873212765,8:00:00,43,128,2016-05-03T08:00:00Z,5/3/2016,Morning
2873212765,8:00:00,28,111,2016-05-04T08:00:00Z,5/4/2016,Morning
2873212765,8:00:00,33,109,2016-05-06T08:00:00Z,5/6/2016,Morning
2873212765,8:00:00,131,343,2016-05-07T08:00:00Z,5/7/2016,Morning
2873212765,8:00:00,90,248,2016-05-08T08:00:00Z,5/8/2016,Morning
2873212765,8:00:00,33,129,2016-05-09T08:00:00Z,5/9/2016,Morning
2873212765,8:00:00,35,131,2016-05-10T08:00:00Z,5/10/2016,Morning
2873212765,8:00:00,43,125,2016-05-12T08:00:00Z,5/12/2016,Morning
3372868164,8:00:00,30,105,2016-04-14T08:00:00Z,4/14/2016,Morning
3372868164,8:00:00,24,103,2016-04-17T08:00:00Z,4/17/2016,Morning
3372868164,8:00:00,40,116,2016-04-18T08:00:00Z,4/18/2016,Morning
3372868164,8:00:00,46,128,2016-04-21T08:00:00Z,4/21/2016,Morning
3372868164,8:00:00,7,67,2016-04-23T08:00:00Z,4/23/2016,Morning
3372868164,8:00:00,53,141,2016-04-25T08:00:00Z,4/25/2016,Morning
3372868164,8:00:00,41,145,2016-04-26T08:00:00Z,4/26/2016,Morning
3372868164,8:00:00,39,115,2016-04-28T08:00:00Z,4/28/2016,Morning
3372868164,8:00:00,34,107,2016-04-29T08:00:00Z,4/29/2016,Morning
3977333714,8:00:00,2,45,2016-04-12T08:00:00Z,4/12/2016,Morning
3977333714,8:00:00,2,45,2016-04-13T08:00:00Z,4/13/2016,Morning
3977333714,8:00:00,6,51,2016-04-14T08:00:00Z,4/14/2016,Morning
3977333714,8:00:00,1,44,2016-04-15T08:00:00Z,4/15/2016,Morning
3977333714,8:00:00,2,45,2016-04-16T08:00:00Z,4/16/2016,Morning
3977333714,8:00:00,3,46,2016-04-18T08:00:00Z,4/18/2016,Morning
3977333714,8:00:00,4,48,2016-04-19T08:00:00Z,4/19/2016,Morning
3977333714,8:00:00,2,45,2016-04-20T08:00:00Z,4/20/2016,Morning
3977333714,8:00:00,1,44,2016-04-26T08:00:00Z,4/26/2016,Morning
3977333714,8:00:00,1,43,2016-04-27T08:00:00Z,4/27/2016,Morning
3977333714,8:00:00,2,45,2016-04-29T08:00:00Z,4/29/2016,Morning
3977333714,8:00:00,1,44,2016-05-05T08:00:00Z,5/5/2016,Morning
3977333714,8:00:00,0,43,2016-05-07T08:00:00Z,5/7/2016,Morning
3977333714,8:00:00,2,45,2016-05-08T08:00:00Z,5/8/2016,Morning
4020332650,8:00:00,6,119,2016-04-12T08:00:00Z,4/12/2016,Morning
4020332650,8:00:00,8,111,2016-05-03T08:00:00Z,5/3/2016,Morning
4020332650,8:00:00,13,123,2016-05-04T08:00:00Z,5/4/2016,Morning
4020332650,8:00:00,23,158,2016-05-06T08:00:00Z,5/6/2016,Morning
4020332650,8:00:00,8,118,2016-05-07T08:00:00Z,5/7/2016,Morning
4020332650,8:00:00,16,134,2016-05-08T08:00:00Z,5/8/2016,Morning
4020332650,8:00:00,10,116,2016-05-10T08:00:00Z,5/10/2016,Morning
4057192912,8:00:00,22,140,2016-04-12T08:00:00Z,4/12/2016,Morning
4057192912,8:00:00,16,119,2016-04-13T08:00:00Z,4/13/2016,Morning
4057192912,8:00:00,31,161,2016-04-15T08:00:00Z,4/15/2016,Morning
4319703577,8:00:00,49,163,2016-04-22T08:00:00Z,4/22/2016,Morning
4319703577,8:00:00,37,150,2016-04-26T08:00:00Z,4/26/2016,Morning
4319703577,8:00:00,39,136,2016-04-27T08:00:00Z,4/27/2016,Morning
4319703577,8:00:00,24,118,2016-04-28T08:00:00Z,4/28/2016,Morning
4388161847,8:00:00,19,127,2016-04-15T08:00:00Z,4/15/2016,Morning
4388161847,8:00:00,52,236,2016-04-16T08:00:00Z,4/16/2016,Morning
4388161847,8:00:00,13,133,2016-04-17T08:00:00Z,4/17/2016,Morning
4388161847,8:00:00,7,103,2016-04-20T08:00:00Z,4/20/2016,Morning
4388161847,8:00:00,7,103,2016-04-21T08:00:00Z,4/21/2016,Morning
4388161847,8:00:00,92,317,2016-04-22T08:00:00Z,4/22/2016,Morning
4388161847,8:00:00,8,118,2016-04-28T08:00:00Z,4/28/2016,Morning
4388161847,8:00:00,67,273,2016-05-01T08:00:00Z,5/1/2016,Morning
4388161847,8:00:00,6,103,2016-05-02T08:00:00Z,5/2/2016,Morning
4388161847,8:00:00,8,109,2016-05-03T08:00:00Z,5/3/2016,Morning
4388161847,8:00:00,9,105,2016-05-04T08:00:00Z,5/4/2016,Morning
4388161847,8:00:00,12,118,2016-05-05T08:00:00Z,5/5/2016,Morning
4388161847,8:00:00,10,108,2016-05-06T08:00:00Z,5/6/2016,Morning
4388161847,8:00:00,30,161,2016-05-07T08:00:00Z,5/7/2016,Morning
4388161847,8:00:00,10,109,2016-05-09T08:00:00Z,5/9/2016,Morning
4388161847,8:00:00,20,161,2016-05-10T08:00:00Z,5/10/2016,Morning
4388161847,8:00:00,13,119,2016-05-11T08:00:00Z,5/11/2016,Morning
4445114986,8:00:00,29,130,2016-04-30T08:00:00Z,4/30/2016,Morning
4445114986,8:00:00,10,103,2016-05-06T08:00:00Z,5/6/2016,Morning
4558609924,8:00:00,26,108,2016-04-18T08:00:00Z,4/18/2016,Morning
4558609924,8:00:00,38,149,2016-04-21T08:00:00Z,4/21/2016,Morning
4558609924,8:00:00,31,127,2016-04-28T08:00:00Z,4/28/2016,Morning
4558609924,8:00:00,27,115,2016-05-02T08:00:00Z,5/2/2016,Morning
4702921684,8:00:00,25,157,2016-04-12T08:00:00Z,4/12/2016,Morning
4702921684,8:00:00,15,132,2016-04-15T08:00:00Z,4/15/2016,Morning
4702921684,8:00:00,12,132,2016-04-16T08:00:00Z,4/16/2016,Morning
4702921684,8:00:00,18,146,2016-04-17T08:00:00Z,4/17/2016,Morning
4702921684,8:00:00,9,120,2016-04-19T08:00:00Z,4/19/2016,Morning
4702921684,8:00:00,10,120,2016-04-23T08:00:00Z,4/23/2016,Morning
4702921684,8:00:00,16,130,2016-04-24T08:00:00Z,4/24/2016,Morning
4702921684,8:00:00,6,105,2016-04-29T08:00:00Z,4/29/2016,Morning
4702921684,8:00:00,19,148,2016-04-30T08:00:00Z,4/30/2016,Morning
4702921684,8:00:00,8,111,2016-05-06T08:00:00Z,5/6/2016,Morning
4702921684,8:00:00,44,212,2016-05-07T08:00:00Z,5/7/2016,Morning
4702921684,8:00:00,20,199,2016-05-10T08:00:00Z,5/10/2016,Morning
4702921684,8:00:00,44,198,2016-05-11T08:00:00Z,5/11/2016,Morning
4702921684,8:00:00,5,103,2016-05-12T08:00:00Z,5/12/2016,Morning
5553957443,8:00:00,29,109,2016-04-12T08:00:00Z,4/12/2016,Morning
5553957443,8:00:00,7,67,2016-04-13T08:00:00Z,4/13/2016,Morning
5553957443,8:00:00,46,138,2016-04-21T08:00:00Z,4/21/2016,Morning
5553957443,8:00:00,4,66,2016-04-29T08:00:00Z,4/29/2016,Morning
5553957443,8:00:00,45,141,2016-05-05T08:00:00Z,5/5/2016,Morning
5553957443,8:00:00,52,147,2016-05-06T08:00:00Z,5/6/2016,Morning
5553957443,8:00:00,37,123,2016-05-09T08:00:00Z,5/9/2016,Morning
5577150313,8:00:00,9,123,2016-04-12T08:00:00Z,4/12/2016,Morning
5577150313,8:00:00,12,118,2016-04-15T08:00:00Z,4/15/2016,Morning
5577150313,8:00:00,23,150,2016-04-17T08:00:00Z,4/17/2016,Morning
5577150313,8:00:00,65,247,2016-04-19T08:00:00Z,4/19/2016,Morning
5577150313,8:00:00,124,430,2016-04-20T08:00:00Z,4/20/2016,Morning
5577150313,8:00:00,11,136,2016-04-21T08:00:00Z,4/21/2016,Morning
5577150313,8:00:00,13,152,2016-04-22T08:00:00Z,4/22/2016,Morning
5577150313,8:00:00,24,136,2016-04-24T08:00:00Z,4/24/2016,Morning
5577150313,8:00:00,10,120,2016-04-25T08:00:00Z,4/25/2016,Morning
5577150313,8:00:00,15,155,2016-04-26T08:00:00Z,4/26/2016,Morning
5577150313,8:00:00,12,128,2016-04-27T08:00:00Z,4/27/2016,Morning
5577150313,8:00:00,12,144,2016-04-28T08:00:00Z,4/28/2016,Morning
5577150313,8:00:00,9,117,2016-04-29T08:00:00Z,4/29/2016,Morning
5577150313,8:00:00,9,125,2016-04-30T08:00:00Z,4/30/2016,Morning
5577150313,8:00:00,93,335,2016-05-01T08:00:00Z,5/1/2016,Morning
5577150313,8:00:00,10,116,2016-05-02T08:00:00Z,5/2/2016,Morning
5577150313,8:00:00,28,160,2016-05-03T08:00:00Z,5/3/2016,Morning
5577150313,8:00:00,24,180,2016-05-04T08:00:00Z,5/4/2016,Morning
5577150313,8:00:00,37,190,2016-05-06T08:00:00Z,5/6/2016,Morning
5577150313,8:00:00,58,241,2016-05-10T08:00:00Z,5/10/2016,Morning
5577150313,8:00:00,8,115,2016-05-11T08:00:00Z,5/11/2016,Morning
6117666160,8:00:00,45,181,2016-04-16T08:00:00Z,4/16/2016,Morning
6117666160,8:00:00,24,116,2016-04-18T08:00:00Z,4/18/2016,Morning
6117666160,8:00:00,24,117,2016-04-19T08:00:00Z,4/19/2016,Morning
6117666160,8:00:00,21,107,2016-04-20T08:00:00Z,4/20/2016,Morning
6117666160,8:00:00,20,109,2016-04-26T08:00:00Z,4/26/2016,Morning
6117666160,8:00:00,48,179,2016-05-02T08:00:00Z,5/2/2016,Morning
6117666160,8:00:00,24,116,2016-05-07T08:00:00Z,5/7/2016,Morning
6117666160,8:00:00,24,118,2016-05-09T08:00:00Z,5/9/2016,Morning
6290855005,8:00:00,16,124,2016-04-12T08:00:00Z,4/12/2016,Morning
6290855005,8:00:00,28,154,2016-04-13T08:00:00Z,4/13/2016,Morning
6290855005,8:00:00,27,146,2016-04-14T08:00:00Z,4/14/2016,Morning
6290855005,8:00:00,13,115,2016-04-15T08:00:00Z,4/15/2016,Morning
6290855005,8:00:00,36,231,2016-04-16T08:00:00Z,4/16/2016,Morning
6290855005,8:00:00,12,111,2016-04-17T08:00:00Z,4/17/2016,Morning
6290855005,8:00:00,18,140,2016-04-18T08:00:00Z,4/18/2016,Morning
6290855005,8:00:00,16,133,2016-04-19T08:00:00Z,4/19/2016,Morning
6290855005,8:00:00,24,144,2016-04-20T08:00:00Z,4/20/2016,Morning
6290855005,8:00:00,24,145,2016-04-22T08:00:00Z,4/22/2016,Morning
6290855005,8:00:00,52,223,2016-04-25T08:00:00Z,4/25/2016,Morning
6290855005,8:00:00,38,180,2016-04-27T08:00:00Z,4/27/2016,Morning
6290855005,8:00:00,21,133,2016-04-30T08:00:00Z,4/30/2016,Morning
6290855005,8:00:00,11,111,2016-05-02T08:00:00Z,5/2/2016,Morning
6290855005,8:00:00,18,131,2016-05-03T08:00:00Z,5/3/2016,Morning
6290855005,8:00:00,15,121,2016-05-04T08:00:00Z,5/4/2016,Morning
6290855005,8:00:00,21,141,2016-05-05T08:00:00Z,5/5/2016,Morning
6290855005,8:00:00,18,133,2016-05-06T08:00:00Z,5/6/2016,Morning
6290855005,8:00:00,28,159,2016-05-09T08:00:00Z,5/9/2016,Morning
6775888955,8:00:00,29,175,2016-04-13T08:00:00Z,4/13/2016,Morning
6775888955,8:00:00,37,182,2016-04-14T08:00:00Z,4/14/2016,Morning
6775888955,8:00:00,22,185,2016-04-15T08:00:00Z,4/15/2016,Morning
6775888955,8:00:00,74,276,2016-04-17T08:00:00Z,4/17/2016,Morning
6775888955,8:00:00,51,229,2016-04-20T08:00:00Z,4/20/2016,Morning
6775888955,8:00:00,18,149,2016-04-22T08:00:00Z,4/22/2016,Morning
6775888955,8:00:00,31,227,2016-04-26T08:00:00Z,4/26/2016,Morning
6775888955,8:00:00,25,183,2016-05-07T08:00:00Z,5/7/2016,Morning
6962181067,8:00:00,31,116,2016-04-15T08:00:00Z,4/15/2016,Morning
6962181067,8:00:00,37,132,2016-04-16T08:00:00Z,4/16/2016,Morning
6962181067,8:00:00,33,126,2016-04-17T08:00:00Z,4/17/2016,Morning
6962181067,8:00:00,24,108,2016-04-20T08:00:00Z,4/20/2016,Morning
6962181067,8:00:00,31,120,2016-04-23T08:00:00Z,4/23/2016,Morning
6962181067,8:00:00,49,147,2016-04-25T08:00:00Z,4/25/2016,Morning
6962181067,8:00:00,27,108,2016-05-01T08:00:00Z,5/1/2016,Morning
6962181067,8:00:00,38,132,2016-05-03T08:00:00Z,5/3/2016,Morning
6962181067,8:00:00,28,107,2016-05-04T08:00:00Z,5/4/2016,Morning
6962181067,8:00:00,31,121,2016-05-05T08:00:00Z,5/5/2016,Morning
6962181067,8:00:00,28,121,2016-05-06T08:00:00Z,5/6/2016,Morning
6962181067,8:00:00,33,120,2016-05-09T08:00:00Z,5/9/2016,Morning
6962181067,8:00:00,33,125,2016-05-11T08:00:00Z,5/11/2016,Morning
7007744171,8:00:00,108,300,2016-04-12T08:00:00Z,4/12/2016,Morning
7007744171,8:00:00,170,426,2016-04-13T08:00:00Z,4/13/2016,Morning
7007744171,8:00:00,127,317,2016-04-14T08:00:00Z,4/14/2016,Morning
7007744171,8:00:00,34,148,2016-04-15T08:00:00Z,4/15/2016,Morning
7007744171,8:00:00,36,162,2016-04-17T08:00:00Z,4/17/2016,Morning
7007744171,8:00:00,157,389,2016-04-18T08:00:00Z,4/18/2016,Morning
7007744171,8:00:00,156,376,2016-04-19T08:00:00Z,4/19/2016,Morning
7007744171,8:00:00,174,493,2016-04-20T08:00:00Z,4/20/2016,Morning
7007744171,8:00:00,137,361,2016-04-21T08:00:00Z,4/21/2016,Morning
7007744171,8:00:00,153,383,2016-04-22T08:00:00Z,4/22/2016,Morning
7007744171,8:00:00,52,211,2016-04-23T08:00:00Z,4/23/2016,Morning
7007744171,8:00:00,33,144,2016-04-24T08:00:00Z,4/24/2016,Morning
7007744171,8:00:00,114,313,2016-04-25T08:00:00Z,4/25/2016,Morning
7007744171,8:00:00,150,363,2016-04-27T08:00:00Z,4/27/2016,Morning
7007744171,8:00:00,42,170,2016-04-28T08:00:00Z,4/28/2016,Morning
7007744171,8:00:00,121,325,2016-04-29T08:00:00Z,4/29/2016,Morning
7007744171,8:00:00,30,143,2016-04-30T08:00:00Z,4/30/2016,Morning
7007744171,8:00:00,145,357,2016-05-02T08:00:00Z,5/2/2016,Morning
7007744171,8:00:00,99,287,2016-05-03T08:00:00Z,5/3/2016,Morning
7007744171,8:00:00,114,327,2016-05-05T08:00:00Z,5/5/2016,Morning
7007744171,8:00:00,34,177,2016-05-06T08:00:00Z,5/6/2016,Morning
7086361926,8:00:00,21,146,2016-04-14T08:00:00Z,4/14/2016,Morning
7086361926,8:00:00,16,109,2016-04-18T08:00:00Z,4/18/2016,Morning
7086361926,8:00:00,75,245,2016-05-01T08:00:00Z,5/1/2016,Morning
7086361926,8:00:00,13,109,2016-05-05T08:00:00Z,5/5/2016,Morning
7086361926,8:00:00,15,118,2016-05-12T08:00:00Z,5/12/2016,Morning
8253242879,8:00:00,26,111,2016-04-21T08:00:00Z,4/21/2016,Morning
8378563200,8:00:00,48,236,2016-04-12T08:00:00Z,4/12/2016,Morning
8378563200,8:00:00,110,407,2016-04-13T08:00:00Z,4/13/2016,Morning
8378563200,8:00:00,68,298,2016-04-14T08:00:00Z,4/14/2016,Morning
8378563200,8:00:00,103,395,2016-04-15T08:00:00Z,4/15/2016,Morning
8378563200,8:00:00,10,133,2016-04-16T08:00:00Z,4/16/2016,Morning
8378563200,8:00:00,11,134,2016-04-17T08:00:00Z,4/17/2016,Morning
8378563200,8:00:00,103,391,2016-04-18T08:00:00Z,4/18/2016,Morning
8378563200,8:00:00,108,405,2016-04-19T08:00:00Z,4/19/2016,Morning
8378563200,8:00:00,34,199,2016-04-20T08:00:00Z,4/20/2016,Morning
8378563200,8:00:00,67,300,2016-04-21T08:00:00Z,4/21/2016,Morning
8378563200,8:00:00,121,450,2016-04-22T08:00:00Z,4/22/2016,Morning
8378563200,8:00:00,17,145,2016-04-23T08:00:00Z,4/23/2016,Morning
8378563200,8:00:00,8,124,2016-04-24T08:00:00Z,4/24/2016,Morning
8378563200,8:00:00,44,222,2016-04-25T08:00:00Z,4/25/2016,Morning
8378563200,8:00:00,118,443,2016-04-26T08:00:00Z,4/26/2016,Morning
8378563200,8:00:00,35,201,2016-04-27T08:00:00Z,4/27/2016,Morning
8378563200,8:00:00,35,202,2016-04-29T08:00:00Z,4/29/2016,Morning
8378563200,8:00:00,8,123,2016-05-01T08:00:00Z,5/1/2016,Morning
8378563200,8:00:00,38,204,2016-05-02T08:00:00Z,5/2/2016,Morning
8378563200,8:00:00,44,228,2016-05-03T08:00:00Z,5/3/2016,Morning
8378563200,8:00:00,45,222,2016-05-04T08:00:00Z,5/4/2016,Morning
8378563200,8:00:00,42,218,2016-05-05T08:00:00Z,5/5/2016,Morning
8378563200,8:00:00,46,226,2016-05-06T08:00:00Z,5/6/2016,Morning
8378563200,8:00:00,4,111,2016-05-07T08:00:00Z,5/7/2016,Morning
8378563200,8:00:00,48,233,2016-05-09T08:00:00Z,5/9/2016,Morning
8378563200,8:00:00,35,201,2016-05-10T08:00:00Z,5/10/2016,Morning
8378563200,8:00:00,41,216,2016-05-11T08:00:00Z,5/11/2016,Morning
8378563200,8:00:00,37,199,2016-05-12T08:00:00Z,5/12/2016,Morning
8583815059,8:00:00,27,164,2016-04-18T08:00:00Z,4/18/2016,Morning
8583815059,8:00:00,110,408,2016-04-29T08:00:00Z,4/29/2016,Morning
8877689391,8:00:00,17,136,2016-04-12T08:00:00Z,4/12/2016,Morning
8877689391,8:00:00,13,123,2016-04-13T08:00:00Z,4/13/2016,Morning
8877689391,8:00:00,14,143,2016-04-14T08:00:00Z,4/14/2016,Morning
8877689391,8:00:00,28,179,2016-04-16T08:00:00Z,4/16/2016,Morning
8877689391,8:00:00,13,126,2016-04-18T08:00:00Z,4/18/2016,Morning
8877689391,8:00:00,21,168,2016-04-20T08:00:00Z,4/20/2016,Morning
8877689391,8:00:00,18,149,2016-04-22T08:00:00Z,4/22/2016,Morning
8877689391,8:00:00,32,179,2016-04-23T08:00:00Z,4/23/2016,Morning
8877689391,8:00:00,15,127,2016-04-24T08:00:00Z,4/24/2016,Morning
8877689391,8:00:00,18,155,2016-04-25T08:00:00Z,4/25/2016,Morning
8877689391,8:00:00,16,139,2016-04-26T08:00:00Z,4/26/2016,Morning
8877689391,8:00:00,16,145,2016-04-27T08:00:00Z,4/27/2016,Morning
8877689391,8:00:00,12,121,2016-04-29T08:00:00Z,4/29/2016,Morning
8877689391,8:00:00,14,111,2016-05-01T08:00:00Z,5/1/2016,Morning
8877689391,8:00:00,13,117,2016-05-02T08:00:00Z,5/2/2016,Morning
8877689391,8:00:00,10,119,2016-05-03T08:00:00Z,5/3/2016,Morning
8877689391,8:00:00,16,144,2016-05-04T08:00:00Z,5/4/2016,Morning
8877689391,8:00:00,12,119,2016-05-05T08:00:00Z,5/5/2016,Morning
8877689391,8:00:00,19,158,2016-05-06T08:00:00Z,5/6/2016,Morning
8877689391,8:00:00,24,165,2016-05-07T08:00:00Z,5/7/2016,Morning
8877689391,8:00:00,14,141,2016-05-08T08:00:00Z,5/8/2016,Morning
8877689391,8:00:00,23,149,2016-05-09T08:00:00Z,5/9/2016,Morning
8877689391,8:00:00,12,126,2016-05-10T08:00:00Z,5/10/2016,Morning
8877689391,8:00:00,18,146,2016-05-11T08:00:00Z,5/11/2016,Morning
8877689391,8:00:00,16,137,2016-05-12T08:00:00Z,5/12/2016,Morning
1503960366,9:00:00,30,141,2016-04-12T09:00:00Z,4/12/2016,Morning
1503960366,9:00:00,27,136,2016-04-13T09:00:00Z,4/13/2016,Morning
1503960366,9:00:00,38,124,2016-04-16T09:00:00Z,4/16/2016,Morning
1503960366,9:00:00,0,48,2016-04-17T09:00:00Z,4/17/2016,Morning
1503960366,9:00:00,39,133,2016-04-18T09:00:00Z,4/18/2016,Morning
1503960366,9:00:00,50,144,2016-04-20T09:00:00Z,4/20/2016,Morning
1503960366,9:00:00,26,133,2016-04-21T09:00:00Z,4/21/2016,Morning
1503960366,9:00:00,46,146,2016-04-25T09:00:00Z,4/25/2016,Morning
1503960366,9:00:00,31,139,2016-04-26T09:00:00Z,4/26/2016,Morning
1503960366,9:00:00,33,149,2016-04-27T09:00:00Z,4/27/2016,Morning
1503960366,9:00:00,38,116,2016-04-28T09:00:00Z,4/28/2016,Morning
1503960366,9:00:00,33,142,2016-04-29T09:00:00Z,4/29/2016,Morning
1503960366,9:00:00,12,67,2016-05-01T09:00:00Z,5/1/2016,Morning
1503960366,9:00:00,30,142,2016-05-02T09:00:00Z,5/2/2016,Morning
1503960366,9:00:00,22,125,2016-05-04T09:00:00Z,5/4/2016,Morning
1503960366,9:00:00,26,131,2016-05-05T09:00:00Z,5/5/2016,Morning
1503960366,9:00:00,29,134,2016-05-06T09:00:00Z,5/6/2016,Morning
1503960366,9:00:00,24,118,2016-05-10T09:00:00Z,5/10/2016,Morning
1503960366,9:00:00,32,144,2016-05-11T09:00:00Z,5/11/2016,Morning
1624580081,9:00:00,45,118,2016-04-14T09:00:00Z,4/14/2016,Morning
1624580081,9:00:00,1,51,2016-04-19T09:00:00Z,4/19/2016,Morning
1624580081,9:00:00,44,117,2016-04-20T09:00:00Z,4/20/2016,Morning
1624580081,9:00:00,1,51,2016-04-30T09:00:00Z,4/30/2016,Morning
1624580081,9:00:00,169,374,2016-05-01T09:00:00Z,5/1/2016,Morning
1624580081,9:00:00,1,51,2016-05-02T09:00:00Z,5/2/2016,Morning
1644430081,9:00:00,13,131,2016-04-12T09:00:00Z,4/12/2016,Morning
1644430081,9:00:00,9,123,2016-04-13T09:00:00Z,4/13/2016,Morning
1644430081,9:00:00,3,103,2016-04-14T09:00:00Z,4/14/2016,Morning
1644430081,9:00:00,8,115,2016-04-18T09:00:00Z,4/18/2016,Morning
1644430081,9:00:00,9,116,2016-04-19T09:00:00Z,4/19/2016,Morning
1644430081,9:00:00,3,107,2016-04-20T09:00:00Z,4/20/2016,Morning
1644430081,9:00:00,12,131,2016-04-26T09:00:00Z,4/26/2016,Morning
1644430081,9:00:00,33,176,2016-04-30T09:00:00Z,4/30/2016,Morning
1644430081,9:00:00,35,198,2016-05-06T09:00:00Z,5/6/2016,Morning
1644430081,9:00:00,4,108,2016-05-07T09:00:00Z,5/7/2016,Morning
1644430081,9:00:00,21,153,2016-05-08T09:00:00Z,5/8/2016,Morning
1644430081,9:00:00,9,131,2016-05-10T09:00:00Z,5/10/2016,Morning
1644430081,9:00:00,11,122,2016-05-11T09:00:00Z,5/11/2016,Morning
1844505072,9:00:00,36,124,2016-04-12T09:00:00Z,4/12/2016,Morning
1844505072,9:00:00,3,66,2016-04-16T09:00:00Z,4/16/2016,Morning
1844505072,9:00:00,35,126,2016-04-21T09:00:00Z,4/21/2016,Morning
1927972279,9:00:00,17,139,2016-04-15T09:00:00Z,4/15/2016,Morning
1927972279,9:00:00,11,117,2016-04-23T09:00:00Z,4/23/2016,Morning
1927972279,9:00:00,7,108,2016-04-28T09:00:00Z,4/28/2016,Morning
2022484408,9:00:00,145,397,2016-04-13T09:00:00Z,4/13/2016,Morning
2022484408,9:00:00,117,397,2016-04-15T09:00:00Z,4/15/2016,Morning
2022484408,9:00:00,133,337,2016-04-16T09:00:00Z,4/16/2016,Morning
2022484408,9:00:00,114,415,2016-04-17T09:00:00Z,4/17/2016,Morning
2022484408,9:00:00,157,486,2016-04-18T09:00:00Z,4/18/2016,Morning
2022484408,9:00:00,20,120,2016-04-19T09:00:00Z,4/19/2016,Morning
2022484408,9:00:00,139,441,2016-04-20T09:00:00Z,4/20/2016,Morning
2022484408,9:00:00,22,111,2016-04-21T09:00:00Z,4/21/2016,Morning
2022484408,9:00:00,151,426,2016-04-22T09:00:00Z,4/22/2016,Morning
2022484408,9:00:00,84,307,2016-04-24T09:00:00Z,4/24/2016,Morning
